file_id,api,rank,operation,segment,offset,size,start,end,ost
13884173462620584693,POSIX,0,read,0,0,8,12.3297,12.3297,207
13884173462620584693,POSIX,0,read,1,0,16,12.3297,12.3297,207
13884173462620584693,POSIX,0,read,2,16,80,12.3297,12.3297,207
13884173462620584693,POSIX,0,read,3,96,512,12.3297,12.3297,207
13884173462620584693,POSIX,0,read,4,680,512,12.3298,12.3298,207
13884173462620584693,POSIX,0,read,5,136,544,12.3298,12.3298,207
13884173462620584693,POSIX,0,read,6,1504,328,12.3298,12.3298,207
13884173462620584693,POSIX,0,read,7,800,512,12.3298,12.3298,207
13884173462620584693,POSIX,0,read,8,1384,512,12.3298,12.3298,207
13884173462620584693,POSIX,0,read,9,840,544,12.3298,12.3298,207
13884173462620584693,POSIX,0,read,10,4256,328,12.3298,12.3298,207
13884173462620584693,POSIX,0,read,11,1832,512,12.3298,12.3298,207
13884173462620584693,POSIX,0,read,12,2160,2096,12.3299,12.3299,207
13884173462620584693,POSIX,0,read,13,4437116621,2096,12.3299,12.3299,207
13884173462620584693,POSIX,0,read,14,4584,25,12.3299,12.3299,207
13884173462620584693,POSIX,0,read,15,6632,512,12.3299,12.3299,207
13884173462620584693,POSIX,0,read,16,6672,544,12.3299,12.3299,207
13884173462620584693,POSIX,0,read,17,8040,328,12.3299,12.3299,207
13884173462620584693,POSIX,0,read,18,7216,512,12.3300,12.3300,207
13884173462620584693,POSIX,0,read,19,59293939,176,12.3300,12.3300,207
13884173462620584693,POSIX,0,read,20,4437114525,2096,12.3303,12.3303,207
13884173462620584693,POSIX,0,read,21,1478616626,25,12.3304,12.3304,207
13884173462620584693,POSIX,0,read,22,7288,512,12.3304,12.3304,207
13884173462620584693,POSIX,0,read,23,101597430,512,12.3304,12.3304,207
13884173462620584693,POSIX,0,read,24,101596886,544,12.3304,12.3304,207
13884173462620584693,POSIX,0,read,25,101599918,328,12.3304,12.3304,207
13884173462620584693,POSIX,0,read,26,101597550,512,12.3304,12.3304,207
13884173462620584693,POSIX,0,read,27,101606838,512,12.3305,12.3305,207
13884173462620584693,POSIX,0,read,28,101602294,512,12.3305,12.3305,207
13884173462620584693,POSIX,0,read,29,101614289,512,12.3306,12.3306,207
13884173462620584693,POSIX,0,read,30,101597822,2096,12.3306,12.3306,207
13884173462620584693,POSIX,0,read,31,4116749937,2096,12.3306,12.3306,207
13884173462620584693,POSIX,0,read,32,4018749752,42,12.3306,12.3306,207
13884173462620584693,POSIX,0,read,33,101607166,2096,12.3306,12.3306,207
13884173462620584693,POSIX,0,read,34,4116759119,2096,12.3306,12.3306,207
13884173462620584693,POSIX,0,read,35,4116756986,708,12.3306,12.3306,207
13884173462620584693,POSIX,0,read,36,101602694,2096,12.3306,12.3306,207
13884173462620584693,POSIX,0,read,37,4116752033,2096,12.3306,12.3307,207
13884173462620584693,POSIX,0,read,38,213043798,197,12.3307,12.3307,207
13884173462620584693,POSIX,0,read,39,101614569,2096,12.3308,12.3308,207
13884173462620584693,POSIX,0,read,40,2653453183,2096,12.3308,12.3308,207
13884173462620584693,POSIX,0,read,41,4171174403,2096,12.3308,12.3308,207
13884173462620584693,POSIX,0,read,42,4187629911,2096,12.3308,12.3308,207
13884173462620584693,POSIX,0,read,43,4187610973,6443,12.3308,12.3308,207
13884173462620584693,POSIX,0,read,44,4187617416,6219,12.3309,12.3330,207
13884173462620584693,POSIX,0,read,45,4187623635,6276,12.3331,12.3331,207
13884173462620584693,POSIX,0,read,46,4187632007,6341,12.3331,12.3331,207
13884173462620584693,POSIX,0,read,47,4187638348,6402,12.3332,12.3332,207
13884173462620584693,POSIX,0,read,48,4187644750,6323,12.3333,12.3333,207
13884173462620584693,POSIX,0,read,49,4187651073,6331,12.3333,12.3334,207
13884173462620584693,POSIX,0,read,50,4187657404,6408,12.3334,12.3334,207
13884173462620584693,POSIX,0,read,51,4187663812,6427,12.3335,12.3339,207
13884173462620584693,POSIX,0,read,52,4187670239,6464,12.3339,12.3339,207
13884173462620584693,POSIX,0,read,53,4187676703,6517,12.3340,12.3340,207
13884173462620584693,POSIX,0,read,54,4187683220,6436,12.3341,12.3341,207
13884173462620584693,POSIX,0,read,55,4187689656,6412,12.3341,12.3341,207
13884173462620584693,POSIX,0,read,56,4187696068,6424,12.3342,12.3342,207
13884173462620584693,POSIX,0,read,57,4187702492,6406,12.3343,12.3343,207
13884173462620584693,POSIX,0,read,58,4187708898,6403,12.3344,12.3344,207
13884173462620584693,POSIX,0,read,59,4187715301,6405,12.3345,12.3345,207
13884173462620584693,POSIX,0,read,60,4187721706,6390,12.3346,12.3346,207
13884173462620584693,POSIX,0,read,61,4187728096,6382,12.3347,12.3347,207
13884173462620584693,POSIX,0,read,62,4187734478,6404,12.3348,12.3348,207
13884173462620584693,POSIX,0,read,63,4187740882,6390,12.3349,12.3349,207
13884173462620584693,POSIX,0,read,64,4187747272,6428,12.3350,12.3350,207
13884173462620584693,POSIX,0,read,65,4187753700,6386,12.3351,12.3351,207
13884173462620584693,POSIX,0,read,66,4187760086,6414,12.3352,12.3352,207
13884173462620584693,POSIX,0,read,67,4187766500,6375,12.3353,12.3353,207
13884173462620584693,POSIX,0,read,68,4187772875,6448,12.3354,12.3354,207
13884173462620584693,POSIX,0,read,69,4187779323,6420,12.3355,12.3355,207
13884173462620584693,POSIX,0,read,70,4187785743,6444,12.3356,12.3356,207
13884173462620584693,POSIX,0,read,71,4187792187,6395,12.3357,12.3357,207
13884173462620584693,POSIX,0,read,72,4187798582,6327,12.3357,12.4857,207
13884173462620584693,POSIX,0,read,73,4187804909,6363,12.4862,12.4862,207
13884173462620584693,POSIX,0,read,74,4187811272,6379,12.4863,12.4863,207
13884173462620584693,POSIX,0,read,75,4187817651,6423,12.4864,12.4864,207
13884173462620584693,POSIX,0,read,76,4187824074,6424,12.4864,12.4864,207
13884173462620584693,POSIX,0,read,77,4187830498,6403,12.4865,12.4865,207
13884173462620584693,POSIX,0,read,78,4187836901,6405,12.4866,12.4866,207
13884173462620584693,POSIX,0,read,79,4187843306,6414,12.4867,12.4867,207
13884173462620584693,POSIX,0,read,80,4187849720,6439,12.4867,12.4867,207
13884173462620584693,POSIX,0,read,81,4187856159,6453,12.4868,12.4868,207
13884173462620584693,POSIX,0,read,82,4187862612,6430,12.4869,12.4869,207
13884173462620584693,POSIX,0,read,83,4187869042,6440,12.4869,12.4869,207
13884173462620584693,POSIX,0,read,84,4187875482,6416,12.4870,12.4870,207
13884173462620584693,POSIX,0,read,85,4187881898,6410,12.4871,12.4871,207
13884173462620584693,POSIX,0,read,86,4187888308,6401,12.4872,12.4872,207
13884173462620584693,POSIX,0,read,87,4187894709,6387,12.4872,12.4872,207
13884173462620584693,POSIX,0,read,88,4187901096,6385,12.4873,12.4873,207
13884173462620584693,POSIX,0,read,89,4187907481,6375,12.4874,12.4874,207
13884173462620584693,POSIX,0,read,90,4187913856,6379,12.4874,12.4874,207
13884173462620584693,POSIX,0,read,91,4187920235,6410,12.4875,12.4875,207
13884173462620584693,POSIX,0,read,92,4187926645,6359,12.4876,12.4876,207
13884173462620584693,POSIX,0,read,93,4187933004,6359,12.4877,12.4877,207
13884173462620584693,POSIX,0,read,94,4187939363,6371,12.4877,12.4877,207
13884173462620584693,POSIX,0,read,95,4187996692,2096,12.4878,12.4878,207
13884173462620584693,POSIX,0,read,96,4187945734,6394,12.4878,12.4878,207
13884173462620584693,POSIX,0,read,97,4187952128,6433,12.4880,12.4880,207
13884173462620584693,POSIX,0,read,98,4187958561,6439,12.4881,12.4881,207
13884173462620584693,POSIX,0,read,99,4187965000,6409,12.4882,12.4882,207
13884173462620584693,POSIX,0,read,100,4187971409,6357,12.4882,12.4882,207
13884173462620584693,POSIX,0,read,101,4187977766,6326,12.4883,12.4883,207
13884173462620584693,POSIX,0,read,102,4187984092,6314,12.4884,12.4884,207
13884173462620584693,POSIX,0,read,103,4187990406,6286,12.4884,12.4884,207
13884173462620584693,POSIX,0,read,104,4187998788,6303,12.4885,12.4885,207
13884173462620584693,POSIX,0,read,105,4188005091,6478,12.4887,12.4887,207
13884173462620584693,POSIX,0,read,106,4188011569,6593,12.4888,12.4888,207
13884173462620584693,POSIX,0,read,107,4188018162,6365,12.4889,12.4889,207
13884173462620584693,POSIX,0,read,108,4188024527,6557,12.4889,12.4889,207
13884173462620584693,POSIX,0,read,109,4188031084,6589,12.4890,12.4890,207
13884173462620584693,POSIX,0,read,110,4188037673,6542,12.4891,12.4891,207
13884173462620584693,POSIX,0,read,111,4188044215,6401,12.4891,12.4891,207
13884173462620584693,POSIX,0,read,112,4188050616,6421,12.4892,12.4892,207
13884173462620584693,POSIX,0,read,113,4188057037,6378,12.4892,12.4892,207
13884173462620584693,POSIX,0,read,114,4188063415,6385,12.4893,12.4893,207
13884173462620584693,POSIX,0,read,115,4188069800,6475,12.4894,12.4894,207
13884173462620584693,POSIX,0,read,116,4188076275,6356,12.4894,12.4894,207
13884173462620584693,POSIX,0,read,117,4188082631,6432,12.4895,12.4895,207
13884173462620584693,POSIX,0,read,118,4188089063,6417,12.4895,12.4895,207
13884173462620584693,POSIX,0,read,119,4188095480,6421,12.4896,12.4896,207
13884173462620584693,POSIX,0,read,120,4188101901,6421,12.4896,12.4897,207
13884173462620584693,POSIX,0,read,121,7248,512,12.4941,12.4941,207
13884173462620584693,POSIX,0,read,122,2303669,512,12.4941,12.4941,207
13884173462620584693,POSIX,0,read,123,59405970,544,12.4941,12.4941,207
13884173462620584693,POSIX,0,read,124,59408882,328,12.4941,12.4941,207
13884173462620584693,POSIX,0,read,125,59406514,512,12.4941,12.4941,207
13884173462620584693,POSIX,0,read,126,59413754,512,12.4942,12.4942,207
13884173462620584693,POSIX,0,read,127,59411258,512,12.4942,12.4942,207
13884173462620584693,POSIX,0,read,128,59422634,512,12.4942,12.4942,207
13884173462620584693,POSIX,0,read,129,59406786,2096,12.4942,12.4942,207
13884173462620584693,POSIX,0,read,130,4075387160,2096,12.4942,12.4942,207
13884173462620584693,POSIX,0,read,131,4017815023,42,12.4943,12.4943,207
13884173462620584693,POSIX,0,read,132,59414082,2096,12.4943,12.4943,207
13884173462620584693,POSIX,0,read,133,4075393485,2096,12.4943,12.4943,207
13884173462620584693,POSIX,0,read,134,4075391352,708,12.4943,12.4943,207
13884173462620584693,POSIX,0,read,135,59411658,2096,12.4943,12.4943,207
13884173462620584693,POSIX,0,read,136,4075389256,2096,12.4943,12.4943,207
13884173462620584693,POSIX,0,read,137,4018872377,132,12.4943,12.4943,207
13884173462620584693,POSIX,0,read,138,59422914,2096,12.4944,12.4944,207
13884173462620584693,POSIX,0,read,139,2606216832,2096,12.4944,12.4944,207
13884173462620584693,POSIX,0,read,140,4096143282,2096,12.4944,12.4944,207
13884173462620584693,POSIX,0,read,141,4102417304,2096,12.4944,12.4944,207
13884173462620584693,POSIX,0,read,142,4102410123,2471,12.4944,12.4944,207
