file_id,api,rank,operation,segment,offset,size,start,end,ost
15736068844629256890,POSIX,0,read,0,0,262144,29.5843,29.5845,274
15736068844629256890,POSIX,0,read,1,262958,1,29.5881,29.5935,274
15736068844629256890,POSIX,0,read,2,262959,262144,29.5935,29.5937,274
15736068844629256890,POSIX,0,read,3,525917,1,29.5981,29.5981,274
15736068844629256890,POSIX,0,read,4,525918,262144,29.5981,29.5981,274
15736068844629256890,POSIX,0,read,5,788876,1,30.5373,30.5373,274
15736068844629256890,POSIX,0,read,6,788877,262144,30.5373,30.5374,274
15736068844629256890,POSIX,0,read,7,1051835,1,30.5423,30.5423,274
15736068844629256890,POSIX,0,read,8,1051836,262144,30.5423,30.5423,274
15736068844629256890,POSIX,0,read,9,1314794,1,30.5460,30.5460,274
15736068844629256890,POSIX,0,read,10,1314795,262144,30.5460,30.5461,274
15736068844629256890,POSIX,0,read,11,1577753,1,30.5503,30.5503,274
15736068844629256890,POSIX,0,read,12,1577754,262144,30.5503,30.5503,274
15736068844629256890,POSIX,0,read,13,1840712,1,30.5538,30.5538,274
15736068844629256890,POSIX,0,read,14,1840713,262144,30.5538,30.5539,274
15736068844629256890,POSIX,0,read,15,2103671,1,30.5574,30.5574,274
15736068844629256890,POSIX,0,read,16,2103672,262144,30.5574,30.5575,274
15736068844629256890,POSIX,0,read,17,2366630,1,30.5616,30.5616,274
15736068844629256890,POSIX,0,read,18,2366631,262144,30.5616,30.5617,274
15736068844629256890,POSIX,0,read,19,2629589,1,31.5144,31.5144,274
15736068844629256890,POSIX,0,read,20,2629590,262144,31.5144,31.5144,274
15736068844629256890,POSIX,0,read,21,2892548,1,31.5195,31.5195,274
15736068844629256890,POSIX,0,read,22,2892549,262144,31.5195,31.5195,274
15736068844629256890,POSIX,0,read,23,3155507,1,31.5235,31.5235,274
15736068844629256890,POSIX,0,read,24,3155508,262144,31.5235,31.5235,274
15736068844629256890,POSIX,0,read,25,3418466,1,31.5277,31.5277,274
15736068844629256890,POSIX,0,read,26,3418467,262144,31.5277,31.5277,274
15736068844629256890,POSIX,0,read,27,3681425,1,31.5313,31.5313,274
15736068844629256890,POSIX,0,read,28,3681426,262144,31.5313,31.5313,274
15736068844629256890,POSIX,0,read,29,3943570,262144,31.5349,31.5349,274
15736068844629256890,POSIX,0,read,30,4207343,1,31.5390,31.5391,274
15736068844629256890,POSIX,0,read,31,4207344,262144,31.5391,31.5391,274
15736068844629256890,POSIX,0,read,32,4470302,1,31.5426,31.5426,274
15736068844629256890,POSIX,0,read,33,4470303,262144,31.5426,31.5427,274
15736068844629256890,POSIX,0,read,34,4733261,1,32.4919,32.4919,274
15736068844629256890,POSIX,0,read,35,4733262,262144,32.4919,32.4920,274
15736068844629256890,POSIX,0,read,36,4996220,1,32.4960,32.4960,274
15736068844629256890,POSIX,0,read,37,4996221,262144,32.4960,32.4961,274
15736068844629256890,POSIX,0,read,38,5259179,1,32.5005,32.5005,274
15736068844629256890,POSIX,0,read,39,5259180,262144,32.5005,32.5006,274
15736068844629256890,POSIX,0,read,40,5522138,1,32.5041,32.5041,274
15736068844629256890,POSIX,0,read,41,5522139,262144,32.5041,32.5042,274
15736068844629256890,POSIX,0,read,42,5785097,1,32.5084,32.5084,274
15736068844629256890,POSIX,0,read,43,5785098,262144,32.5084,32.5085,274
15736068844629256890,POSIX,0,read,44,6048056,1,32.5120,32.5120,274
15736068844629256890,POSIX,0,read,45,6048057,262144,32.5120,32.5120,274
15736068844629256890,POSIX,0,read,46,6311015,1,32.5156,32.5156,274
15736068844629256890,POSIX,0,read,47,6311016,262144,32.5156,32.5157,274
15736068844629256890,POSIX,0,read,48,6573974,1,33.4643,33.4643,274
15736068844629256890,POSIX,0,read,49,6573975,262144,33.4643,33.4643,274
15736068844629256890,POSIX,0,read,50,6836933,1,33.4684,33.4684,274
15736068844629256890,POSIX,0,read,51,6836934,262144,33.4684,33.4685,274
15736068844629256890,POSIX,0,read,52,7099892,1,33.4730,33.4730,274
15736068844629256890,POSIX,0,read,53,7099893,262144,33.4730,33.4730,274
15736068844629256890,POSIX,0,read,54,7362851,1,33.4766,33.4766,274
15736068844629256890,POSIX,0,read,55,7362852,262144,33.4766,33.4766,274
15736068844629256890,POSIX,0,read,56,7625810,1,33.4808,33.4808,274
15736068844629256890,POSIX,0,read,57,7625811,262144,33.4808,33.4808,274
15736068844629256890,POSIX,0,read,58,7888769,1,33.4843,33.4843,274
15736068844629256890,POSIX,0,read,59,7888770,114885,33.4843,33.4844,274
15736068844629256890,POSIX,0,read,60,8003655,0,33.4844,33.4844,
15736068844629256890,POSIX,0,read,61,0,262144,156.2711,156.2711,274
15736068844629256890,POSIX,0,read,62,262958,1,156.2749,156.2749,274
15736068844629256890,POSIX,0,read,63,262959,262144,156.2749,156.2749,274
15736068844629256890,POSIX,0,read,64,525917,1,156.2791,156.2791,274
15736068844629256890,POSIX,0,read,65,525918,262144,156.2791,156.2792,274
15736068844629256890,POSIX,0,read,66,788876,1,157.2292,157.2292,274
15736068844629256890,POSIX,0,read,67,788877,262144,157.2292,157.2293,274
15736068844629256890,POSIX,0,read,68,1051835,1,157.2337,157.2337,274
15736068844629256890,POSIX,0,read,69,1051836,262144,157.2337,157.2337,274
15736068844629256890,POSIX,0,read,70,1314794,1,157.2374,157.2374,274
15736068844629256890,POSIX,0,read,71,1314795,262144,157.2374,157.2374,274
15736068844629256890,POSIX,0,read,72,1577753,1,157.2415,157.2415,274
15736068844629256890,POSIX,0,read,73,1577754,262144,157.2415,157.2415,274
